CustomerID,TotalOrders,TotalQuantity,TotalRevenue
15032.0,5,2668,4464.1
15033.0,11,1692,2571.02
15034.0,11,2411,4277.66
15035.0,1,245,252.73000000000002
15036.0,3,327,465.55
15038.0,7,187,665.59
15039.0,52,9191,19786.44
15041.0,1,104,180.35
15042.0,1,30,135.93
15043.0,1,300,537.0
15044.0,22,2786,7629.38
15045.0,3,106,633.66
15046.0,16,3307,5064.01
15047.0,1,222,343.62
15048.0,5,183,380.57
15049.0,1,63,121.17000000000002
15050.0,5,1184,1727.17
15051.0,3,1011,1391.61
15052.0,1,82,215.78
15053.0,3,986,697.79
15054.0,2,198,302.1
15057.0,2,668,1489.5
15058.0,11,1069,2124.9900000000002
15059.0,11,602,1325.82
15060.0,4,263,303.09
15061.0,55,28590,54228.74
15062.0,4,763,987.86
15063.0,1,56,370.79999999999995
15065.0,6,1355,3135.98
15066.0,2,279,760.59
15067.0,3,954,1744.76
15068.0,2,364,553.36
15069.0,1,520,1109.53
15070.0,1,36,106.2
15071.0,2,269,982.07
15073.0,4,277,612.43
15074.0,1,455,748.87
15075.0,1,447,773.03
15076.0,1,571,880.85
15078.0,38,5069,9623.35
15079.0,5,388,893.66
15081.0,6,188,487.35
15083.0,1,38,88.2
15087.0,1,470,306.94
15088.0,3,457,1140.27
15089.0,6,1359,2420.84
15090.0,1,208,381.32
15091.0,2,343,476.96
15092.0,2,135,457.81
15093.0,9,3733,4410.14
15095.0,5,1077,1364.7
15096.0,1,120,219.39000000000001
15097.0,1,170,248.08
15098.0,5,60,649.5
15099.0,1,343,410.48
15100.0,6,58,635.1
15101.0,3,239,310.03
15103.0,2,329,703.36
15104.0,3,635,1002.54
15105.0,7,1211,2298.93
15106.0,7,1144,1407.73
15107.0,8,162,247.66
15108.0,5,497,1291.75
15109.0,2,127,463.75
15110.0,7,240,970.25
15111.0,3,710,1567.48
15113.0,4,2362,3439.41
15114.0,10,3096,2760.56
15115.0,1,157,340.11
15116.0,4,648,1352.75
15117.0,6,1947,1550.13
15118.0,1,1440,244.8
15119.0,1,88,266.4
15120.0,2,292,343.82
15121.0,2,199,457.72
15122.0,6,788,1612.13
15123.0,2,1195,2199.31
15124.0,2,233,184.19
15125.0,23,5991,11117.05
15127.0,1,251,406.53
15128.0,8,1326,1419.54
15129.0,11,1794,3447.4
15130.0,1,197,330.11
15132.0,5,679,977.9300000000001
15133.0,3,680,982.42
15134.0,8,887,1387.99
15135.0,2,41,127.15
15136.0,5,775,1282.45
15139.0,2,208,178.96
15140.0,8,1567,2350.0
15142.0,1,365,498.74
15143.0,1,150,259.45
15144.0,18,3026,6530.04
15145.0,4,756,1194.73
15146.0,3,1459,1313.66
15147.0,2,363,608.65
15148.0,1,187,301.29
15149.0,1,128,520.8000000000001
15150.0,11,3633,5303.97
15152.0,16,2694,4684.24
15153.0,1,198,329.25
15154.0,2,97,240.27
15156.0,3,597,961.49
15157.0,5,2242,1869.5
15158.0,1,198,401.40000000000003
15159.0,34,11394,18573.68
15160.0,1,84,158.16
15163.0,2,186,304.47
15164.0,3,360,843.05
15165.0,1,160,487.75
15167.0,1,67,163.0
15168.0,1,52,106.56
15171.0,2,190,1034.5
15172.0,5,1611,1624.05
15174.0,1,145,135.75
15175.0,1,454,224.14
15178.0,1,30,40.5
15179.0,7,1907,2186.2
15180.0,1,36,87.5
15181.0,5,542,680.28
15182.0,2,253,622.85
15184.0,2,223,406.76
15185.0,1,666,310.62
15186.0,2,215,411.41
15187.0,18,1869,4670.08
15189.0,53,6035,15802.14
15192.0,3,918,1044.32
15193.0,1,144,499.32
15194.0,22,5648,7521.17
15195.0,1,1404,3861.0
15197.0,5,453,656.44
15198.0,2,120,193.64
15199.0,4,396,1268.7
15201.0,11,962,927.84
15203.0,6,1753,1827.8
15204.0,1,258,316.58
15205.0,3,377,648.8299999999999
15206.0,4,162,420.29999999999995
15208.0,6,314,867.62
15210.0,1,228,331.18
15211.0,2,240,894.4100000000001
15212.0,2,33,88.94999999999999
15213.0,3,270,325.05
15214.0,8,1254,1661.44
15215.0,6,211,615.99
15216.0,1,28,96.6
15218.0,11,3329,5756.89
15219.0,1,45,305.75
15220.0,7,1377,1758.92
15221.0,2,25,114.1
15222.0,1,440,585.0
15223.0,3,98,454.90000000000003
15224.0,3,150,310.48
15225.0,1,226,409.40000000000003
15226.0,1,71,154.41
15227.0,5,750,1219.4
15228.0,5,2252,3376.96
15230.0,2,351,429.6
15232.0,2,686,612.06
15234.0,1,196,197.0
15235.0,12,1324,2247.51
15236.0,1,269,321.05
15237.0,4,1071,1412.32
15238.0,5,689,1056.54
15239.0,3,591,764.34
15240.0,7,1361,1685.57
15241.0,9,1815,1738.59
15243.0,1,185,316.68
15244.0,2,405,631.57
15245.0,3,1784,2515.84
15246.0,2,247,514.15
15247.0,1,160,356.0
15249.0,15,3557,6657.36
15251.0,15,6084,10327.11
15252.0,2,522,740.78
15253.0,6,864,915.3
15254.0,1,275,300.36
15255.0,1,489,890.85
15256.0,1,55,98.45
15257.0,2,45,232.14999999999998
15258.0,2,142,623.16
15260.0,8,861,1780.77
15261.0,1,270,254.82
15262.0,1,73,178.95000000000002
15263.0,1,89,156.51
15264.0,1,265,393.74
15265.0,2,612,1506.1200000000001
15266.0,1,18,119.3
15267.0,5,944,1717.36
15269.0,1,26,408.8
15270.0,9,1459,2298.2
15271.0,16,1257,2485.82
15272.0,2,310,721.94
15274.0,2,619,716.57
15275.0,2,497,609.19
15276.0,1,64,135.31
15277.0,1,205,255.89999999999998
15279.0,2,185,277.40999999999997
15280.0,1,154,113.12
15281.0,12,1193,2239.9500000000003
15286.0,1,55,240.55
15287.0,3,432,485.24
15288.0,5,775,2306.52
15289.0,4,996,935.1
15290.0,21,4431,7803.7699999999995
15291.0,20,2074,4596.51
15292.0,1,56,180.94
15296.0,10,1757,3610.31
15297.0,4,290,635.04
15298.0,14,2752,3774.1
15299.0,11,2940,3787.09
15300.0,1,292,496.44
15301.0,14,2768,5028.12
15303.0,1,248,574.02
15304.0,10,100,680.3
15306.0,3,810,1174.35
15307.0,1,37,205.3
15308.0,2,173,302.27
15311.0,118,37720,59419.340000000004
15312.0,5,513,921.1
15313.0,1,25,52.0
15314.0,1,313,327.97
15315.0,3,838,551.54
15316.0,1,100,165.0
15318.0,1,642,312.62
15319.0,1,175,204.5
15320.0,1,326,267.13
15321.0,4,1163,2650.73
15322.0,2,365,602.97
15325.0,1,232,162.29
15326.0,1,386,311.71
15327.0,1,116,208.75
15329.0,5,476,1005.5
15330.0,2,1312,714.96
15332.0,4,652,1661.06
15333.0,1,344,1028.56
15334.0,3,274,351.67
15335.0,1,80,173.97
15339.0,3,414,557.57
15341.0,1,812,2020.52
15342.0,2,276,391.76
15343.0,1,84,364.5
15344.0,5,106,476.58
15345.0,2,78,367.69
15346.0,1,144,252.42000000000002
15347.0,1,130,201.60000000000002
15348.0,1,84,158.04
15349.0,2,327,473.81
15350.0,1,51,115.65
15351.0,10,732,1862.14
15353.0,2,343,777.02
15355.0,2,45,277.05
15356.0,10,1673,2766.5
15358.0,29,6927,8234.8
15360.0,1,223,427.93
15361.0,1,336,418.92
15363.0,2,143,318.05
15364.0,2,493,913.19
15365.0,9,758,1330.45
15366.0,2,621,602.51
15367.0,5,1055,1867.69
15368.0,1,230,446.94000000000005
15369.0,1,-1,-1592.49
15370.0,8,828,2360.55
15372.0,1,2924,2007.3999999999999
15373.0,13,476,2213.11
15374.0,1,126,168.0
15376.0,3,619,1233.3600000000001
15379.0,8,2293,3631.8900000000003
15380.0,6,374,1682.3600000000001
15381.0,2,171,596.85
15382.0,8,4003,5927.86
15384.0,3,593,635.76
15385.0,1,161,316.88
15386.0,1,446,394.14
15388.0,1,88,140.54
15389.0,1,400,500.0
15392.0,5,1265,1515.73
15393.0,2,150,231.86
15394.0,4,910,2183.54
15395.0,1,17,107.45
15396.0,1,122,288.18
15397.0,1,20,94.0
15398.0,3,767,1339.63
15399.0,3,611,815.77
15400.0,6,360,666.7
15402.0,2,694,626.77
15405.0,1,193,349.1
15406.0,4,236,426.61
15407.0,4,558,1056.44
15408.0,1,106,267.18
15410.0,8,1200,3450.84
15411.0,5,528,1346.38
15412.0,1,108,190.53
15414.0,3,443,774.9000000000001
15415.0,1,575,572.8100000000001
15416.0,5,2089,3974.37
15417.0,1,284,508.8
15419.0,1,230,135.86
15421.0,4,500,950.36
15422.0,2,38,97.7
15423.0,1,101,43.5
15424.0,2,554,383.34
15426.0,7,663,1429.9
15427.0,3,1013,1483.14
15428.0,1,102,93.78
15429.0,3,369,364.90000000000003
15432.0,1,65,171.19
15433.0,3,399,417.87
15434.0,6,638,997.48
15435.0,1,54,149.29
15436.0,3,613,1122.53
15437.0,1,79,200.16
15438.0,1,59,156.57999999999998
15440.0,3,197,383.68
15442.0,1,120,594.0
15443.0,8,1660,3212.16
15444.0,2,764,1418.26
15445.0,1,58,113.5
15447.0,1,85,155.17
15448.0,1,232,494.64
15449.0,5,810,971.22
15450.0,1,376,429.84
15452.0,3,283,538.73
15453.0,7,845,1388.37
15454.0,1,86,179.1
15456.0,3,660,447.22
15457.0,1,132,237.07
15458.0,1,156,161.64
15460.0,1,109,216.76
15462.0,3,172,234.6
15463.0,1,106,126.14
15464.0,1,350,1048.85
15465.0,24,1217,6945.0199999999995
15466.0,1,246,334.53
15467.0,4,306,511.88
15468.0,5,150,438.46
15469.0,4,150,504.5
15471.0,1,266,469.48
15472.0,1,251,371.56
15473.0,10,552,1465.2
15475.0,1,319,454.10999999999996
15478.0,2,585,1441.42
15480.0,1,303,905.5
15482.0,16,2998,6568.72
15483.0,4,295,233.81
15484.0,5,3136,3563.11
15485.0,3,1306,2575.0
15488.0,1,73,91.32000000000001
15489.0,4,593,1090.03
15491.0,7,1624,3090.85
15492.0,2,483,659.4599999999999
15493.0,7,555,1967.25
15494.0,2,1148,1299.23
15497.0,3,622,1259.7
15498.0,35,6084,12396.46
15500.0,4,572,1131.56
15502.0,23,3823,5541.46
15503.0,1,74,147.09
15504.0,1,33,52.83
15505.0,7,2348,3497.14
15506.0,3,848,979.26
15507.0,1,162,492.36
15508.0,6,440,1000.27
15510.0,1,2,250.0
15511.0,5,271,909.23
15512.0,2,68,121.0
15513.0,22,5545,14520.08
15514.0,13,1791,2963.19
15516.0,3,27,62.43
15517.0,1,293,267.03
15518.0,13,1262,1911.89
15520.0,1,314,343.5
15521.0,13,1674,2574.65
15522.0,2,573,398.84
15523.0,1,132,412.01000000000005
15524.0,1,4,440.0
15525.0,4,414,811.02
15526.0,2,24,148.44
15527.0,10,988,2348.82
15528.0,1,123,229.33
15529.0,12,3489,3967.78
15530.0,4,950,1502.35
15531.0,2,1105,2007.44
15532.0,6,508,1517.08
15533.0,5,256,746.92
15535.0,7,129,459.9
15537.0,1,29,110.92
15539.0,1,410,538.46
15540.0,1,200,213.3
15541.0,1,49,85.13000000000001
15543.0,1,86,127.86
15544.0,11,3105,3542.51
15545.0,2,163,292.71999999999997
15547.0,14,4032,4954.84
15549.0,4,688,1655.76
15550.0,4,295,575.63
15551.0,1,218,436.06
15552.0,1,60,90.12
15553.0,1,451,437.23
15554.0,1,74,217.2
15555.0,20,4410,4758.2
15556.0,1,236,279.77
15557.0,1,219,473.65000000000003
15561.0,5,256,722.74
15562.0,1,39,134.55
15563.0,7,1460,1319.69
15565.0,2,60,173.16
15567.0,1,223,186.01
15568.0,3,461,758.29
15569.0,5,666,1375.71
15570.0,13,2058,4109.97
15571.0,4,264,650.4300000000001
15572.0,7,1229,2552.86
15573.0,2,363,607.45
15574.0,4,349,702.25
15576.0,1,404,940.6700000000001
15577.0,3,89,258.88
15578.0,1,52,127.1
15579.0,2,120,348.6
15581.0,14,286,3429.9700000000003
15582.0,3,453,682.9100000000001
15584.0,5,312,722.61
15585.0,1,320,455.3
15587.0,4,312,913.6800000000001
15589.0,4,242,456.58
15590.0,1,-1,-30.19
15592.0,1,354,388.58
15593.0,1,60,199.8
15594.0,6,982,1767.53
15596.0,9,548,1343.34
15597.0,2,276,315.71999999999997
15598.0,3,156,235.68
15599.0,2,718,761.74
15601.0,17,4978,6745.36
15602.0,15,1001,1083.63
15603.0,1,96,48.480000000000004
15604.0,1,159,216.39
15605.0,5,441,1198.23
15606.0,11,720,2422.64
15607.0,1,202,104.76
15608.0,4,714,1093.68
15609.0,2,145,270.03000000000003
15610.0,1,66,112.46000000000001
15611.0,15,498,1568.39
15612.0,2,52,195.15
15615.0,27,5493,10360.04
15618.0,5,428,747.031
15619.0,1,136,336.40000000000003
15620.0,6,899,1524.4
15621.0,6,463,1158.77
15622.0,16,1552,3224.53
15623.0,1,125,301.03
15624.0,4,357,588.13
15625.0,8,1166,1504.56
15626.0,2,766,675.8
15628.0,10,1882,2865.64
15630.0,3,799,1180.4
15632.0,10,2049,3147.31
15634.0,1,99,243.55
15636.0,2,284,724.76
15637.0,1,128,223.36
15638.0,1,-52,-94.0
15639.0,1,323,425.32
15640.0,17,6572,12433.34
15641.0,4,1562,1887.2
15643.0,6,242,647.4
15644.0,4,557,813.0
15645.0,1,256,612.01
15646.0,4,388,425.14000000000004
15648.0,4,213,599.9
15649.0,2,192,816.0
15651.0,3,479,646.3
15652.0,1,208,337.74
15653.0,2,1200,877.4399999999999
15654.0,2,475,922.53
15655.0,2,319,511.32
15656.0,4,343,748.5
15657.0,1,24,30.0
15658.0,8,232,958.9
15659.0,1,111,306.45
15660.0,12,1037,1552.01
15661.0,2,236,309.8
15663.0,1,106,138.14
15664.0,2,141,358.63
15665.0,2,1666,2242.01
15667.0,1,240,301.32
15668.0,1,72,76.32000000000001
15669.0,5,339,677.69
15670.0,1,91,173.05
15671.0,10,1681,2635.4900000000002
15673.0,4,1514,2881.02
15674.0,8,1075,1744.02
15675.0,3,527,323.69
15676.0,5,2231,3324.09
15677.0,1,319,657.23
15678.0,1,184,352.7
15679.0,4,1170,781.28
15680.0,3,952,1333.68
15681.0,6,556,946.36
15683.0,1,131,193.75
15687.0,11,1308,2981.5
15689.0,2,84,254.1
15690.0,2,408,239.76
15691.0,1,72,136.8
15692.0,1,138,191.04
15694.0,15,1665,6423.6
15695.0,2,212,409.98
15696.0,12,1022,2644.46
15699.0,1,113,309.65
15700.0,3,328,664.03
15701.0,4,923,1542.14
15703.0,1,66,211.5
15704.0,4,1028,2293.62
15705.0,1,62,143.1
15706.0,7,305,1001.8100000000001
15707.0,4,605,945.58
15708.0,11,1258,3329.7200000000003
15709.0,1,121,133.25
15712.0,5,486,1072.3600000000001
15713.0,3,149,346.75
15714.0,2,187,330.88
15716.0,4,744,1118.81
15717.0,1,70,150.3
15719.0,14,2724,5043.96
15720.0,1,281,598.73
15721.0,1,409,507.08
15722.0,6,1021,2181.21
15723.0,1,87,203.1
15724.0,3,72,212.3
15725.0,1,221,415.25
15727.0,7,3065,5178.96
15728.0,1,-34,-134.8
15729.0,2,24,62.0
15730.0,4,683,1108.38
15732.0,2,215,294.12
15733.0,1,62,162.3
15734.0,2,346,1339.45
15737.0,12,584,1121.21
15738.0,19,2967,4788.77
15739.0,1,472,449.12
15740.0,1,152,154.88
15743.0,4,216,784.46
15744.0,1,120,34.8
15745.0,6,412,1071.24
15746.0,2,130,182.96
15747.0,3,480,974.04
15748.0,1,51,149.31
15749.0,4,9014,21535.9
15750.0,9,1779,2451.23
15752.0,8,1973,2628.93
15753.0,1,144,79.2
15754.0,4,197,455.67
15755.0,8,1397,2318.88
15756.0,4,242,532.96
15757.0,2,491,714.42
15758.0,1,47,205.25
15759.0,3,60,253.04
15762.0,2,251,583.75
15763.0,3,268,1048.67
15764.0,10,2036,3245.47
15766.0,1,170,315.06
15768.0,4,243,581.8299999999999
15769.0,29,27660,51823.72
15773.0,1,311,635.6800000000001
15774.0,1,87,270.8
15775.0,1,68,104.9
15776.0,1,138,241.62
15777.0,5,375,1021.61
15780.0,3,220,475.28000000000003
15781.0,4,178,333.56
15782.0,4,863,2593.94
15783.0,1,212,246.3
15785.0,8,1594,2303.75
15786.0,5,3331,4834.2
15787.0,3,540,948.05
15789.0,1,438,351.3
15790.0,1,114,220.85
15791.0,3,730,1604.44
15793.0,4,552,948.96
15795.0,1,581,610.01
15796.0,10,859,2666.61
15797.0,4,873,2207.4
15799.0,3,955,884.14
15800.0,2,335,699.08
15801.0,4,562,1042.19
15802.0,3,-1,-451.42
15803.0,1,290,415.82000000000005
15804.0,19,2515,3848.55
15805.0,20,3337,5452.17
15806.0,3,602,784.58
15807.0,3,430,903.9
15808.0,5,1341,3724.77
15809.0,6,251,399.21
15810.0,7,737,1145.43
15811.0,9,1061,2171.32
15812.0,5,922,1801.14
15813.0,2,603,1303.9099999999999
15814.0,6,1247,1842.73
15815.0,5,1856,2100.6
15819.0,4,1357,1905.45
15820.0,1,128,206.98
15821.0,2,202,570.96
15822.0,2,375,885.47
15823.0,2,-283,-840.76
15825.0,1,220,532.94
15826.0,4,962,1649.3600000000001
15827.0,20,842,1641.48
15829.0,2,996,636.14
15830.0,2,409,547.7
15831.0,4,1097,747.76
15832.0,1,465,836.79
15834.0,6,961,2084.9
15835.0,4,439,954.09
15836.0,2,24,117.47
15837.0,1,189,391.98
15838.0,21,9007,33350.76
15839.0,5,670,1020.74
15840.0,3,394,345.66
15841.0,6,926,1209.1
15843.0,1,27,118.95000000000002
15844.0,1,134,130.73999999999998
15845.0,10,1918,3650.87
15847.0,2,449,389.27
15850.0,2,302,238.85
15852.0,2,48,160.71
15853.0,1,135,110.8
15854.0,12,939,2974.65
15855.0,5,470,712.24
15856.0,31,10941,16173.67
15857.0,1,308,297.0
15858.0,5,1167,1438.85
15860.0,8,440,977.21
15861.0,9,2543,3000.36
15862.0,4,585,832.88
15863.0,2,19,68.84
15864.0,8,1044,1769.7800000000002
15865.0,3,368,895.13
15866.0,1,126,230.53
15867.0,16,2052,3797.79
15869.0,2,175,149.64
15870.0,1,335,354.09000000000003
15872.0,2,212,360.93
15874.0,9,2506,4330.67
15877.0,3,246,440.78
15880.0,2,187,313.28000000000003
15881.0,8,199,438.24
15882.0,5,266,495.36
15883.0,2,223,396.48
15885.0,3,111,379.35
15886.0,1,147,181.09
15888.0,2,60,141.27
15889.0,2,215,446.87
15891.0,1,442,524.52
15894.0,2,168,263.55
15895.0,1,94,179.17
15897.0,2,261,222.05
15898.0,6,568,1384.68
15899.0,1,39,56.25
15900.0,1,221,351.11
15901.0,3,384,363.88
15903.0,8,2409,5126.34
15904.0,1,84,164.68
15906.0,8,538,1521.79
15907.0,3,509,967.45
15909.0,1,98,191.94
15910.0,8,1015,1232.18
15912.0,2,185,264.62
15916.0,10,752,1491.24
15917.0,1,42,123.1
15918.0,2,153,334.23
15919.0,2,545,639.89
15920.0,4,99,167.5
15921.0,1,166,336.03000000000003
15922.0,2,136,363.6
15923.0,1,122,127.08
15925.0,1,93,207.15
15930.0,1,139,426.63
15932.0,11,2311,2461.85
15933.0,3,885,1107.46
15935.0,2,115,416.86
15937.0,1,73,145.35
15938.0,5,240,404.58
15939.0,16,4725,6102.26
15940.0,2,3,31.799999999999997
15942.0,1,232,337.44
15944.0,1,50,325.1
15945.0,1,52,181.0
15947.0,1,898,1708.24
15948.0,2,567,955.24
15949.0,2,284,364.72
15950.0,5,722,1705.26
15951.0,3,306,669.57
15952.0,4,399,806.57
15953.0,10,885,1634.53
15955.0,16,2124,4389.81
15957.0,1,211,428.89
15958.0,1,33,104.35
15963.0,2,298,470.76
15965.0,4,453,845.64
15967.0,2,211,418.83
15969.0,4,120,582.9
15970.0,1,116,314.1
15971.0,12,1717,4199.85
15973.0,3,87,99.77000000000002
15974.0,8,2256,3429.55
15975.0,1,243,371.01
15976.0,2,277,430.94
15977.0,2,1016,1054.73
15978.0,1,888,1098.78
15980.0,3,1560,2398.86
15981.0,8,1866,3408.48
15983.0,4,892,1475.02
15984.0,11,1833,2816.97
15985.0,3,836,1037.42
15986.0,1,268,168.12
15987.0,7,1556,1451.28
15988.0,1,181,158.03
15990.0,2,443,792.11
15992.0,1,17,41.989999999999995
15993.0,10,2042,2756.82
15994.0,1,177,427.07
15996.0,7,382,1044.78
15998.0,6,2037,3084.17
16000.0,3,5110,12393.7
16003.0,5,1185,2735.37
16005.0,4,300,615.39
16006.0,1,84,101.4
16007.0,4,1393,1701.94
16008.0,3,323,478.78
16009.0,4,378,992.71
16010.0,3,210,407.5
16011.0,16,2042,3362.71
16012.0,3,799,1415.29
16013.0,54,13845,33366.25
16014.0,4,261,653.13
16015.0,4,906,690.54
16016.0,10,618,1483.31
16017.0,1,102,211.88
16018.0,2,190,408.90000000000003
16019.0,10,1649,3450.2400000000002
16020.0,3,487,851.01
16022.0,1,261,628.28
16023.0,3,358,719.81
16024.0,1,398,251.24
16025.0,1,338,439.65999999999997
16026.0,1,243,236.09
16027.0,7,1146,852.12
16029.0,76,32148,50992.61
16030.0,1,283,331.24
16031.0,2,423,548.94
16033.0,27,3516,8727.61
16034.0,3,242,437.7
16036.0,2,716,758.92
16037.0,3,428,855.02
16038.0,4,241,454.33000000000004
16040.0,3,684,1313.55
16041.0,3,1584,3166.4
16042.0,7,745,1147.37
16043.0,4,503,773.99
16045.0,4,897,1340.7
16048.0,3,143,243.69000000000003
16049.0,3,793,1111.79
16050.0,1,278,137.9
16052.0,1,282,362.06
16053.0,2,1793,1511.95
16054.0,1,380,783.9
16055.0,1,22,134.8
16056.0,1,347,664.85
16057.0,10,833,2140.2200000000003
16059.0,6,643,1459.8600000000001
16061.0,1,-1,-29.95
16062.0,4,800,1153.62
16063.0,1,262,335.32
16065.0,1,231,372.09
16066.0,5,936,1521.87
16070.0,2,457,852.15
16071.0,1,180,326.24
16072.0,1,140,584.3199999999999
16073.0,2,37,94.35
16076.0,11,1363,2173.53
16078.0,1,16,79.2
16079.0,3,864,1352.0
16080.0,3,104,176.6
16081.0,5,1477,2806.9
16083.0,2,908,1317.62
16084.0,1,216,436.18
16085.0,5,636,981.51
16086.0,6,510,1119.31
16091.0,2,154,315.06
16092.0,5,602,779.36
16093.0,1,20,17.0
16094.0,6,633,1041.83
16096.0,1,155,320.62
16097.0,1,87,185.04999999999998
16098.0,7,613,2005.63
16099.0,3,434,731.9
16101.0,3,738,1245.96
16102.0,3,942,1842.14
16103.0,6,558,1429.64
16104.0,1,123,302.36
16105.0,1,330,336.96
16106.0,1,74,108.38
16107.0,7,1176,3204.1600000000003
16108.0,2,599,816.1
16109.0,2,612,611.88
16110.0,3,733,1337.48
16112.0,4,574,195.73999999999998
16113.0,1,176,161.38
16114.0,1,43,135.75000000000003
16115.0,8,1001,1667.97
16116.0,2,246,592.88
16117.0,1,130,232.21
16119.0,2,240,423.36
16120.0,5,866,1294.14
16121.0,2,586,867.11
16122.0,4,1128,684.4200000000001
16123.0,1,170,307.78
16124.0,2,41,187.15
16125.0,1,124,289.35
16126.0,4,2125,6287.77
16127.0,1,323,656.25
16128.0,5,988,1880.22
16131.0,6,1802,3506.54
16133.0,46,8738,14305.66
16134.0,3,357,603.69
16135.0,1,209,517.55
16136.0,3,440,709.38
16138.0,1,-1,-7.95
16139.0,3,330,635.41
16140.0,4,727,703.77
16141.0,1,238,620.4
16142.0,1,422,535.34
16143.0,7,917,2419.84
16144.0,1,16,175.2
16145.0,18,3072,3741.98
16146.0,3,427,734.13
16147.0,1,246,375.0
16148.0,1,72,76.32000000000001
16149.0,2,308,280.52
16150.0,10,1004,1906.07
16152.0,1,642,1829.04
16153.0,5,1073,1824.23
16156.0,13,1270,3024.62
16157.0,4,344,644.24
16159.0,1,236,348.2
16160.0,4,1153,1009.4499999999999
16161.0,26,2506,5352.97
16162.0,1,4,37.4
16163.0,3,92,441.59999999999997
16164.0,4,432,802.53
16168.0,28,1888,3770.6
16169.0,4,1325,1822.97
16170.0,7,1766,1880.4199999999998
16171.0,1,24,73.2
16172.0,5,787,1140.21
16173.0,7,571,1406.57
16174.0,3,651,1009.5500000000001
16175.0,4,533,1037.59
16177.0,1,95,331.95
16178.0,1,94,197.9
16179.0,1,99,215.83
16180.0,10,5853,10217.48
16181.0,1,152,305.54
16182.0,4,3791,6617.65
16183.0,1,113,338.71000000000004
16184.0,7,560,1155.54
16185.0,2,260,529.41
16186.0,13,3008,3991.94
16187.0,17,5004,6841.24
16188.0,4,782,981.86
16189.0,2,134,215.48
16190.0,1,88,215.08
16191.0,25,3203,4913.32
16193.0,1,219,314.45
16198.0,1,129,400.68100000000004
16200.0,2,523,1080.6200000000001
16201.0,5,1267,1821.52
16202.0,1,191,365.27
16203.0,5,261,589.15
16204.0,1,231,405.71
16205.0,4,517,761.38
16206.0,4,272,537.0600000000001
16207.0,1,140,394.38
16208.0,2,333,664.26
16209.0,5,1179,2262.62
16210.0,18,7559,21086.3
16211.0,2,153,542.77
16212.0,3,241,681.19
16213.0,1,48,159.0
16214.0,3,420,1062.75
16215.0,1,104,242.35
16216.0,1,254,914.9300000000001
16217.0,4,76,259.39000000000004
16218.0,8,2077,3054.87
16221.0,3,717,864.86
16222.0,1,365,846.72
16224.0,4,1116,1295.3
16225.0,5,493,1096.32
16226.0,3,192,255.12
16227.0,2,88,308.32000000000005
16229.0,2,318,1010.6
16230.0,2,365,542.03
16232.0,5,547,983.23
16233.0,5,165,422.13
16235.0,6,328,858.41
16236.0,1,184,432.2
16239.0,3,218,372.9
16240.0,5,1634,3693.81
16241.0,13,1453,2607.87
16242.0,8,1981,3598.26
16243.0,2,110,409.1
16244.0,2,855,1522.75
16245.0,5,1008,1352.3600000000001
16247.0,1,182,114.56
16248.0,1,78,152.94
16249.0,5,950,1800.07
16250.0,2,208,389.44
16252.0,1,-158,-295.09
16253.0,3,3137,3665.62
16255.0,10,1760,2609.3
16256.0,2,577,732.63
16257.0,1,2,46.95
16258.0,5,2994,5203.51
16260.0,1,311,1035.45
16261.0,4,306,746.83
16262.0,1,-5,-31.65
16265.0,11,2627,5423.15
16266.0,7,398,861.89
16268.0,2,533,667.65
16270.0,1,688,1141.24
16271.0,6,1037,1423.29
16272.0,1,224,411.7
16274.0,1,155,357.95
16275.0,1,336,559.87
16276.0,1,420,810.6000000000001
16278.0,3,109,537.83
16279.0,4,1052,1496.68
16281.0,1,934,2062.06
16282.0,1,114,168.3
16283.0,7,1222,1531.51
16284.0,2,544,823.97
16287.0,1,298,142.5
16292.0,2,188,280.9
16293.0,12,978,2236.7400000000002
16295.0,4,841,1328.55
16297.0,4,180,275.4
16298.0,3,198,598.2
16302.0,2,134,212.82
16303.0,4,2621,5305.83
16305.0,1,256,361.21999999999997
16306.0,9,471,602.27
16308.0,4,8000,2560.0
16309.0,3,465,686.67
16311.0,2,394,616.26
16313.0,2,165,274.15000000000003
16315.0,1,75,226.37
16316.0,12,1466,2755.56
16317.0,3,890,1341.65
16318.0,1,199,328.15
16319.0,1,72,404.40000000000003
16320.0,2,732,1038.46
16321.0,7,78,230.70000000000002
16322.0,2,231,326.75
16323.0,1,50,207.50000000000003
16324.0,3,282,428.68
16325.0,5,164,510.54
16326.0,15,689,3085.96
16327.0,6,2571,3844.22
16330.0,4,145,242.21
16332.0,8,793,1583.2
16333.0,22,32184,26626.8
16337.0,1,87,151.05
16338.0,1,94,214.79999999999998
16339.0,1,23,109.95
16340.0,1,501,549.07
16341.0,6,1388,1959.38
16342.0,4,157,322.41
16343.0,2,195,370.47999999999996
16344.0,1,18,101.10000000000001
16345.0,1,289,575.41
16347.0,2,353,887.65
16348.0,7,819,1469.45
16349.0,1,9,53.5
16350.0,5,542,1100.47
16351.0,1,90,153.9
16352.0,2,300,494.44
16353.0,23,2006,6675.71
16354.0,2,150,395.8
16356.0,4,92,210.32000000000002
16357.0,3,246,658.88
16358.0,5,1301,2024.95
16359.0,12,1154,1460.3700000000001
16360.0,8,2128,3411.69
16361.0,4,421,896.66
